study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	read_count	fastq_ftp	submitted_ftp	sra_ftp
PRJEB28097	SAMEA4844435	ERX2762209	ERR2749155	256318	metagenome	6510987	ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/005/ERR2749155/ERR2749155_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/005/ERR2749155/ERR2749155_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749155/161001_NS500640_0115_AHGTCTBGXY_C4_S27_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749155/161001_NS500640_0115_AHGTCTBGXY_C4_S27_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR274/005/ERR2749155
PRJEB28097	SAMEA4844436	ERX2762210	ERR2749156	256318	metagenome	7779242	ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/006/ERR2749156/ERR2749156_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/006/ERR2749156/ERR2749156_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749156/161001_NS500640_0115_AHGTCTBGXY_H2_S16_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749156/161001_NS500640_0115_AHGTCTBGXY_H2_S16_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR274/006/ERR2749156
PRJEB28097	SAMEA4844437	ERX2762211	ERR2749157	256318	metagenome	4623591	ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/007/ERR2749157/ERR2749157_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/007/ERR2749157/ERR2749157_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749157/161001_NS500640_0115_AHGTCTBGXY_E4_S29_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749157/161001_NS500640_0115_AHGTCTBGXY_E4_S29_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR274/007/ERR2749157
PRJEB28097	SAMEA4844438	ERX2762212	ERR2749158	256318	metagenome	7549725	ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/008/ERR2749158/ERR2749158_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/008/ERR2749158/ERR2749158_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749158/161002_NS500640_0116_AHL3MJBGXY_D4_S28_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749158/161002_NS500640_0116_AHL3MJBGXY_D4_S28_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR274/008/ERR2749158
PRJEB28097	SAMEA4844439	ERX2762213	ERR2749159	256318	metagenome	12840707	ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/009/ERR2749159/ERR2749159_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/009/ERR2749159/ERR2749159_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749159/161002_NS500640_0116_AHL3MJBGXY_C4_S27_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749159/161002_NS500640_0116_AHL3MJBGXY_C4_S27_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR274/009/ERR2749159
PRJEB28097	SAMEA4844440	ERX2762214	ERR2749160	256318	metagenome	5413159	ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/000/ERR2749160/ERR2749160_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/000/ERR2749160/ERR2749160_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749160/161001_NS500640_0115_AHGTCTBGXY_D1_S4_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749160/161001_NS500640_0115_AHGTCTBGXY_D1_S4_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR274/000/ERR2749160
PRJEB28097	SAMEA4844441	ERX2762215	ERR2749161	256318	metagenome	1770650	ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/001/ERR2749161/ERR2749161_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/001/ERR2749161/ERR2749161_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749161/161001_NS500640_0115_AHGTCTBGXY_F4_S30_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749161/161001_NS500640_0115_AHGTCTBGXY_F4_S30_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR274/001/ERR2749161
PRJEB28097	SAMEA4844442	ERX2762216	ERR2749162	256318	metagenome	14345614	ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/002/ERR2749162/ERR2749162_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/002/ERR2749162/ERR2749162_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749162/161002_NS500640_0116_AHL3MJBGXY_G3_S23_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749162/161002_NS500640_0116_AHL3MJBGXY_G3_S23_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR274/002/ERR2749162
PRJEB28097	SAMEA4844443	ERX2762217	ERR2749163	256318	metagenome	10673208	ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/003/ERR2749163/ERR2749163_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/003/ERR2749163/ERR2749163_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749163/161002_NS500640_0116_AHL3MJBGXY_F3_S22_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749163/161002_NS500640_0116_AHL3MJBGXY_F3_S22_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR274/003/ERR2749163
PRJEB28097	SAMEA4844444	ERX2762218	ERR2749164	256318	metagenome	17315498	ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/004/ERR2749164/ERR2749164_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/004/ERR2749164/ERR2749164_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749164/161002_NS500640_0116_AHL3MJBGXY_H3_S24_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749164/161002_NS500640_0116_AHL3MJBGXY_H3_S24_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR274/004/ERR2749164
PRJEB28097	SAMEA4844445	ERX2762219	ERR2749165	256318	metagenome	16246828	ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/005/ERR2749165/ERR2749165_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/005/ERR2749165/ERR2749165_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749165/161002_NS500640_0116_AHL3MJBGXY_B4_S26_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749165/161002_NS500640_0116_AHL3MJBGXY_B4_S26_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR274/005/ERR2749165
PRJEB28097	SAMEA4844446	ERX2762220	ERR2749166	256318	metagenome	20460560	ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/006/ERR2749166/ERR2749166_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/006/ERR2749166/ERR2749166_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749166/161002_NS500640_0116_AHL3MJBGXY_A4_S25_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749166/161002_NS500640_0116_AHL3MJBGXY_A4_S25_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR274/006/ERR2749166
PRJEB28097	SAMEA4844447	ERX2762221	ERR2749167	256318	metagenome	5085459	ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/007/ERR2749167/ERR2749167_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/007/ERR2749167/ERR2749167_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749167/161001_NS500640_0115_AHGTCTBGXY_H7_S56_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749167/161001_NS500640_0115_AHGTCTBGXY_H7_S56_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR274/007/ERR2749167
PRJEB28097	SAMEA4844448	ERX2762222	ERR2749168	256318	metagenome	2623418	ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/008/ERR2749168/ERR2749168_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/008/ERR2749168/ERR2749168_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749168/161001_NS500640_0115_AHGTCTBGXY_F7_S54_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749168/161001_NS500640_0115_AHGTCTBGXY_F7_S54_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR274/008/ERR2749168
PRJEB28097	SAMEA4844449	ERX2762223	ERR2749169	256318	metagenome	3891296	ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/009/ERR2749169/ERR2749169_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/009/ERR2749169/ERR2749169_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749169/161001_NS500640_0115_AHGTCTBGXY_C7_S51_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749169/161001_NS500640_0115_AHGTCTBGXY_C7_S51_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR274/009/ERR2749169
PRJEB28097	SAMEA4844450	ERX2762224	ERR2749170	256318	metagenome	2807989	ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/000/ERR2749170/ERR2749170_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/000/ERR2749170/ERR2749170_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749170/161001_NS500640_0115_AHGTCTBGXY_D5_S36_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749170/161001_NS500640_0115_AHGTCTBGXY_D5_S36_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR274/000/ERR2749170
PRJEB28097	SAMEA4844451	ERX2762225	ERR2749171	256318	metagenome	1782015	ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/001/ERR2749171/ERR2749171_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/001/ERR2749171/ERR2749171_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749171/161001_NS500640_0115_AHGTCTBGXY_A5_S33_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749171/161001_NS500640_0115_AHGTCTBGXY_A5_S33_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR274/001/ERR2749171
PRJEB28097	SAMEA4844452	ERX2762226	ERR2749172	256318	metagenome	5313477	ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/002/ERR2749172/ERR2749172_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/002/ERR2749172/ERR2749172_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749172/161001_NS500640_0115_AHGTCTBGXY_C6_S43_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749172/161001_NS500640_0115_AHGTCTBGXY_C6_S43_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR274/002/ERR2749172
PRJEB28097	SAMEA4844453	ERX2762227	ERR2749173	256318	metagenome	2771316	ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/003/ERR2749173/ERR2749173_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/003/ERR2749173/ERR2749173_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749173/161001_NS500640_0115_AHGTCTBGXY_F6_S46_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749173/161001_NS500640_0115_AHGTCTBGXY_F6_S46_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR274/003/ERR2749173
PRJEB28097	SAMEA4844454	ERX2762228	ERR2749174	256318	metagenome	9946523	ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/004/ERR2749174/ERR2749174_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/004/ERR2749174/ERR2749174_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749174/161001_NS500640_0115_AHGTCTBGXY_C1_S3_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749174/161001_NS500640_0115_AHGTCTBGXY_C1_S3_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR274/004/ERR2749174
PRJEB28097	SAMEA4844455	ERX2762229	ERR2749175	256318	metagenome	16127628	ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/005/ERR2749175/ERR2749175_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/005/ERR2749175/ERR2749175_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749175/161001_NS500640_0115_AHGTCTBGXY_H1_S8_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749175/161001_NS500640_0115_AHGTCTBGXY_H1_S8_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR274/005/ERR2749175
PRJEB28097	SAMEA4844456	ERX2762230	ERR2749176	256318	metagenome	27706357	ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/006/ERR2749176/ERR2749176_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/006/ERR2749176/ERR2749176_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749176/161001_NS500640_0115_AHGTCTBGXY_F1_S6_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749176/161001_NS500640_0115_AHGTCTBGXY_F1_S6_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR274/006/ERR2749176
PRJEB28097	SAMEA4844457	ERX2762231	ERR2749177	256318	metagenome	10350215	ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/007/ERR2749177/ERR2749177_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/007/ERR2749177/ERR2749177_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749177/161001_NS500640_0115_AHGTCTBGXY_C2_S11_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749177/161001_NS500640_0115_AHGTCTBGXY_C2_S11_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR274/007/ERR2749177
PRJEB28097	SAMEA4844458	ERX2762232	ERR2749178	256318	metagenome	6010078	ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/008/ERR2749178/ERR2749178_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/008/ERR2749178/ERR2749178_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749178/161001_NS500640_0115_AHGTCTBGXY_H6_S48_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749178/161001_NS500640_0115_AHGTCTBGXY_H6_S48_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR274/008/ERR2749178
PRJEB28097	SAMEA4844459	ERX2762233	ERR2749179	256318	metagenome	19087953	ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/009/ERR2749179/ERR2749179_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/009/ERR2749179/ERR2749179_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749179/161001_NS500640_0115_AHGTCTBGXY_A4_S25_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749179/161001_NS500640_0115_AHGTCTBGXY_A4_S25_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR274/009/ERR2749179
PRJEB28097	SAMEA4844460	ERX2762234	ERR2749180	256318	metagenome	19302545	ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/000/ERR2749180/ERR2749180_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/000/ERR2749180/ERR2749180_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749180/161002_NS500640_0116_AHL3MJBGXY_E1_S5_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749180/161002_NS500640_0116_AHL3MJBGXY_E1_S5_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR274/000/ERR2749180
PRJEB28097	SAMEA4844461	ERX2762235	ERR2749181	256318	metagenome	17779048	ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/001/ERR2749181/ERR2749181_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/001/ERR2749181/ERR2749181_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749181/161002_NS500640_0116_AHL3MJBGXY_F1_S6_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749181/161002_NS500640_0116_AHL3MJBGXY_F1_S6_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR274/001/ERR2749181
PRJEB28097	SAMEA4844462	ERX2762236	ERR2749182	256318	metagenome	17190089	ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/002/ERR2749182/ERR2749182_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/002/ERR2749182/ERR2749182_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749182/160919_NS500640_0109_AHLTC2BGXY_E9_S69_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749182/160919_NS500640_0109_AHLTC2BGXY_E9_S69_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR274/002/ERR2749182
PRJEB28097	SAMEA4844463	ERX2762237	ERR2749183	256318	metagenome	20622967	ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/003/ERR2749183/ERR2749183_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/003/ERR2749183/ERR2749183_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749183/161001_NS500640_0115_AHGTCTBGXY_A3_S17_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749183/161001_NS500640_0115_AHGTCTBGXY_A3_S17_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR274/003/ERR2749183
PRJEB28097	SAMEA4844464	ERX2762238	ERR2749184	256318	metagenome	15966480	ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/004/ERR2749184/ERR2749184_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/004/ERR2749184/ERR2749184_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749184/161002_NS500640_0116_AHL3MJBGXY_G1_S7_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749184/161002_NS500640_0116_AHL3MJBGXY_G1_S7_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR274/004/ERR2749184
PRJEB28097	SAMEA4844465	ERX2762239	ERR2749185	256318	metagenome	9904801	ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/005/ERR2749185/ERR2749185_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/005/ERR2749185/ERR2749185_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749185/161002_NS500640_0116_AHL3MJBGXY_D1_S4_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749185/161002_NS500640_0116_AHL3MJBGXY_D1_S4_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR274/005/ERR2749185
PRJEB28097	SAMEA4844466	ERX2762240	ERR2749186	256318	metagenome	24547831	ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/006/ERR2749186/ERR2749186_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/006/ERR2749186/ERR2749186_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749186/161002_NS500640_0116_AHL3MJBGXY_A1_S1_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749186/161002_NS500640_0116_AHL3MJBGXY_A1_S1_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR274/006/ERR2749186
PRJEB28097	SAMEA4844467	ERX2762241	ERR2749187	256318	metagenome	11562456	ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/007/ERR2749187/ERR2749187_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/007/ERR2749187/ERR2749187_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749187/161002_NS500640_0116_AHL3MJBGXY_B1_S2_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749187/161002_NS500640_0116_AHL3MJBGXY_B1_S2_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR274/007/ERR2749187
PRJEB28097	SAMEA4844468	ERX2762242	ERR2749188	256318	metagenome	2857495	ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/008/ERR2749188/ERR2749188_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/008/ERR2749188/ERR2749188_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749188/161002_NS500640_0116_AHL3MJBGXY_C1_S3_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749188/161002_NS500640_0116_AHL3MJBGXY_C1_S3_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR274/008/ERR2749188
PRJEB28097	SAMEA4844469	ERX2762243	ERR2749189	256318	metagenome	15092247	ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/009/ERR2749189/ERR2749189_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/009/ERR2749189/ERR2749189_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749189/160919_NS500640_0109_AHLTC2BGXY_A10_S73_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749189/160919_NS500640_0109_AHLTC2BGXY_A10_S73_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR274/009/ERR2749189
PRJEB28097	SAMEA4844470	ERX2762244	ERR2749190	256318	metagenome	5577955	ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/000/ERR2749190/ERR2749190_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/000/ERR2749190/ERR2749190_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749190/161001_NS500640_0115_AHGTCTBGXY_D8_S60_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749190/161001_NS500640_0115_AHGTCTBGXY_D8_S60_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR274/000/ERR2749190
PRJEB28097	SAMEA4844471	ERX2762245	ERR2749191	256318	metagenome	10102248	ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/001/ERR2749191/ERR2749191_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/001/ERR2749191/ERR2749191_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749191/160919_NS500640_0109_AHLTC2BGXY_D10_S76_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749191/160919_NS500640_0109_AHLTC2BGXY_D10_S76_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR274/001/ERR2749191
PRJEB28097	SAMEA4844472	ERX2762246	ERR2749192	256318	metagenome	14293792	ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/002/ERR2749192/ERR2749192_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/002/ERR2749192/ERR2749192_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749192/160919_NS500640_0109_AHLTC2BGXY_E10_S77_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749192/160919_NS500640_0109_AHLTC2BGXY_E10_S77_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR274/002/ERR2749192
PRJEB28097	SAMEA4844473	ERX2762247	ERR2749193	256318	metagenome	13524484	ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/003/ERR2749193/ERR2749193_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/003/ERR2749193/ERR2749193_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749193/161001_NS500640_0115_AHGTCTBGXY_G4_S31_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749193/161001_NS500640_0115_AHGTCTBGXY_G4_S31_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR274/003/ERR2749193
PRJEB28097	SAMEA4844474	ERX2762248	ERR2749194	256318	metagenome	7078091	ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/004/ERR2749194/ERR2749194_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR274/004/ERR2749194/ERR2749194_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749194/160919_NS500640_0109_AHLTC2BGXY_F9_S70_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR274/ERR2749194/160919_NS500640_0109_AHLTC2BGXY_F9_S70_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR274/004/ERR2749194
