Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,host_subject_id,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,Source_material_ID,SRA Study
SRR9224044,WGS,199,2054395816,PRJNA544527,SAMN11950530,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1315173019,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-03-12,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994799,USA,North America,USA:Boston,Homo sapiens,cw,Illumina HiSeq 2500,42.36 N 71.06 W,cw-0035_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,cw-0035_MG,cw-0035_MG,SRP200548
SRR9224045,WGS,197,3068469253,PRJNA544527,SAMN11950531,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1928181524,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-04-03,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994798,USA,North America,USA:Boston,Homo sapiens,cw,Illumina HiSeq 2500,42.36 N 71.06 W,cw-0053_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,cw-0053_MG,cw-0053_MG,SRP200548
SRR9224046,WGS,197,2167805116,PRJNA544527,SAMN11950532,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1357895626,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-02-15,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994797,USA,North America,USA:Boston,Homo sapiens,cx,Illumina HiSeq 2500,42.36 N 71.06 W,cx-0001_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,cx-0001_MG,cx-0001_MG,SRP200548
SRR9224047,WGS,198,2387070986,PRJNA544527,SAMN11950533,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1504541334,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-05-19,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994796,USA,North America,USA:Boston,Homo sapiens,cx,Illumina HiSeq 2500,42.36 N 71.06 W,cx-0014_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,cx-0014_MG,cx-0014_MG,SRP200548
SRR9224048,WGS,199,1183748539,PRJNA544527,SAMN11950538,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",763785955,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-05-05,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994795,USA,North America,USA:Boston,Homo sapiens,cz,Illumina HiSeq 2500,42.36 N 71.06 W,cz-0039_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,cz-0039_MG,cz-0039_MG,SRP200548
SRR9224049,WGS,199,1693678929,PRJNA544527,SAMN11950539,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1078618694,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-02-23,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994794,USA,North America,USA:Boston,Homo sapiens,da,Illumina HiSeq 2500,42.36 N 71.06 W,da-0001_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,da-0001_MG,da-0001_MG,SRP200548
SRR9224050,WGS,190,3401565054,PRJNA544527,SAMN11950445,"MIGS/MIMS/MIMARKS.human-gut,MIMS.me",2349640212,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-09-13,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994793,USA,North America,USA:Boston,Homo sapiens,az,Illumina HiSeq 2500,42.36 N 71.06 W,az-0036_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,az-0036_MG,az-0036_MG,SRP200548
SRR9224051,WGS,198,2324633464,PRJNA544527,SAMN11950549,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1476682855,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-03-29,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994792,USA,North America,USA:Boston,Homo sapiens,df,Illumina HiSeq 2500,42.36 N 71.06 W,df-0001_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,df-0001_MG,df-0001_MG,SRP200548
SRR9224052,WGS,199,1539916398,PRJNA544527,SAMN11950548,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",991771278,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-05-26,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994791,USA,North America,USA:Boston,Homo sapiens,de,Illumina HiSeq 2500,42.36 N 71.06 W,de-0031_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,de-0031_MG,de-0031_MG,SRP200548
SRR9224053,WGS,186,1728772949,PRJNA544527,SAMN11950228,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1094865391,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-01-11,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994790,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0171_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0171_MG,am-0171_MG,SRP200548
SRR9224054,WGS,183,2076009981,PRJNA544527,SAMN11950229,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1314954155,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-01-12,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994789,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0172_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0172_MG,am-0172_MG,SRP200548
SRR9224055,WGS,199,1389057384,PRJNA544527,SAMN11950543,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",892359305,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-03-10,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994788,USA,North America,USA:Boston,Homo sapiens,dc,Illumina HiSeq 2500,42.36 N 71.06 W,dc-0001_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,dc-0001_MG,dc-0001_MG,SRP200548
SRR9224056,WGS,199,2001671636,PRJNA544527,SAMN11950542,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1260946537,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-04-26,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994787,USA,North America,USA:Boston,Homo sapiens,db,Illumina HiSeq 2500,42.36 N 71.06 W,db-0015_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,db-0015_MG,db-0015_MG,SRP200548
SRR9224057,WGS,199,1959676708,PRJNA544527,SAMN11950545,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1253362437,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-03-22,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994786,USA,North America,USA:Boston,Homo sapiens,dd,Illumina HiSeq 2500,42.36 N 71.06 W,dd-0001_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,dd-0001_MG,dd-0001_MG,SRP200548
SRR9224058,WGS,199,2261035914,PRJNA544527,SAMN11950544,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1430021213,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-05-19,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994785,USA,North America,USA:Boston,Homo sapiens,dc,Illumina HiSeq 2500,42.36 N 71.06 W,dc-0028_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,dc-0028_MG,dc-0028_MG,SRP200548
SRR9224059,WGS,199,2085036455,PRJNA544527,SAMN11950547,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1349355058,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-03-24,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994784,USA,North America,USA:Boston,Homo sapiens,de,Illumina HiSeq 2500,42.36 N 71.06 W,de-0001_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,de-0001_MG,de-0001_MG,SRP200548
SRR9224060,WGS,199,1973561773,PRJNA544527,SAMN11950546,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1249220452,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2016-05-23,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994783,USA,North America,USA:Boston,Homo sapiens,dd,Illumina HiSeq 2500,42.36 N 71.06 W,dd-0041_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,dd-0041_MG,dd-0041_MG,SRP200548
SRR9224061,WGS,187,1534173001,PRJNA544527,SAMN11950220,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",965866691,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-12-21,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994782,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0162_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0162_MG,am-0162_MG,SRP200548
SRR9224062,WGS,185,1168042936,PRJNA544527,SAMN11950221,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",732115154,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-12-22,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994781,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0163_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0163_MG,am-0163_MG,SRP200548
SRR9224063,WGS,187,1597992628,PRJNA544527,SAMN11950222,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1004180717,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-12-29,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994780,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0164_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0164_MG,am-0164_MG,SRP200548
SRR9224064,WGS,186,966152173,PRJNA544527,SAMN11950223,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",608427080,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-12-30,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994779,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0165_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0165_MG,am-0165_MG,SRP200548
SRR9224065,WGS,192,1340926943,PRJNA544527,SAMN11950350,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",792789030,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-12-18,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994778,USA,North America,USA:Boston,Homo sapiens,ao,Illumina HiSeq 2500,42.36 N 71.06 W,ao-0001_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,ao-0001_MG,ao-0001_MG,SRP200548
SRR9224066,WGS,191,1201711765,PRJNA544527,SAMN11950351,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",721602280,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-12-19,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994777,USA,North America,USA:Boston,Homo sapiens,ao,Illumina HiSeq 2500,42.36 N 71.06 W,ao-0003_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,ao-0003_MG,ao-0003_MG,SRP200548
SRR9224067,WGS,194,1550146748,PRJNA544527,SAMN11950352,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",931421989,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-12-23,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994776,USA,North America,USA:Boston,Homo sapiens,ao,Illumina HiSeq 2500,42.36 N 71.06 W,ao-0004_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,ao-0004_MG,ao-0004_MG,SRP200548
SRR9224068,WGS,190,1168188879,PRJNA544527,SAMN11950353,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",694120118,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-12-24,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994775,USA,North America,USA:Boston,Homo sapiens,ao,Illumina HiSeq 2500,42.36 N 71.06 W,ao-0006_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,ao-0006_MG,ao-0006_MG,SRP200548
SRR9224069,WGS,192,2081487976,PRJNA544527,SAMN11950354,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1242136549,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-12-26,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994774,USA,North America,USA:Boston,Homo sapiens,ao,Illumina HiSeq 2500,42.36 N 71.06 W,ao-0007_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,ao-0007_MG,ao-0007_MG,SRP200548
SRR9224070,WGS,192,1912886359,PRJNA544527,SAMN11950355,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1137182720,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-12-29,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994773,USA,North America,USA:Boston,Homo sapiens,ao,Illumina HiSeq 2500,42.36 N 71.06 W,ao-0008_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,ao-0008_MG,ao-0008_MG,SRP200548
SRR9224071,WGS,192,2137884498,PRJNA544527,SAMN11950356,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1273178279,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2014-12-30,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994772,USA,North America,USA:Boston,Homo sapiens,ao,Illumina HiSeq 2500,42.36 N 71.06 W,ao-0009_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,ao-0009_MG,ao-0009_MG,SRP200548
SRR9224072,WGS,190,1660682211,PRJNA544527,SAMN11950357,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",990503960,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-01-03,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994771,USA,North America,USA:Boston,Homo sapiens,ao,Illumina HiSeq 2500,42.36 N 71.06 W,ao-0010_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,ao-0010_MG,ao-0010_MG,SRP200548
SRR9224073,WGS,193,1809359367,PRJNA544527,SAMN11950358,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1078089425,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-01-05,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994770,USA,North America,USA:Boston,Homo sapiens,ao,Illumina HiSeq 2500,42.36 N 71.06 W,ao-0011_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,ao-0011_MG,ao-0011_MG,SRP200548
SRR9224074,WGS,193,1827277162,PRJNA544527,SAMN11950359,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1085820793,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-01-06,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994769,USA,North America,USA:Boston,Homo sapiens,ao,Illumina HiSeq 2500,42.36 N 71.06 W,ao-0012_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,ao-0012_MG,ao-0012_MG,SRP200548
SRR9224075,WGS,188,4827834974,PRJNA544527,SAMN11950439,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",3350007039,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-06-25,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994768,USA,North America,USA:Boston,Homo sapiens,aw,Illumina HiSeq 2500,42.36 N 71.06 W,aw-0036_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,aw-0036_MG,aw-0036_MG,SRP200548
SRR9224076,WGS,189,6166806592,PRJNA544527,SAMN11950438,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",4271311532,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-03-20,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994767,USA,North America,USA:Boston,Homo sapiens,aw,Illumina HiSeq 2500,42.36 N 71.06 W,aw-0001_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,aw-0001_MG,aw-0001_MG,SRP200548
SRR9224077,WGS,182,776497477,PRJNA544527,SAMN11950129,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",484647499,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-05-05,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994766,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0067_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0067_MG,am-0067_MG,SRP200548
SRR9224078,WGS,187,834768597,PRJNA544527,SAMN11950128,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",518863414,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-04-29,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994765,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0066_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0066_MG,am-0066_MG,SRP200548
SRR9224079,WGS,192,2775281273,PRJNA544527,SAMN11950435,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1891558816,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-09-01,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994764,USA,North America,USA:Boston,Homo sapiens,au,Illumina HiSeq 2500,42.36 N 71.06 W,au-0066_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,au-0066_MG,au-0066_MG,SRP200548
SRR9224080,WGS,191,3171294331,PRJNA544527,SAMN11950434,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",2138481237,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-01-13,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994763,USA,North America,USA:Boston,Homo sapiens,au,Illumina HiSeq 2500,42.36 N 71.06 W,au-0002_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,au-0002_MG,au-0002_MG,SRP200548
SRR9224081,WGS,178,877169446,PRJNA544527,SAMN11950125,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",549285046,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-04-22,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994762,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0063_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0063_MG,am-0063_MG,SRP200548
SRR9224082,WGS,186,915826489,PRJNA544527,SAMN11950124,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",570152940,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-04-21,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994761,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0062_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0062_MG,am-0062_MG,SRP200548
SRR9224083,WGS,185,2427810726,PRJNA544527,SAMN11950123,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",1535197835,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-04-16,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994760,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0061_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0061_MG,am-0061_MG,SRP200548
SRR9224084,WGS,186,1083025877,PRJNA544527,SAMN11950122,"MIMS.me,MIGS/MIMS/MIMARKS.human-gut",676285704,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,2015-04-15,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5994759,USA,North America,USA:Boston,Homo sapiens,am,Illumina HiSeq 2500,42.36 N 71.06 W,am-0060_MG,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2019-07-31T00:00:00Z,am-0060_MG,am-0060_MG,SRP200548
